0,1,2
Img_056_20200712_120100.jpg,"[[749.09183673 346.52040816  79.37253933]
 [950.80851064 341.43617021  79.37253933]
 [956.52747253 539.72527473  79.37253933]
 [756.04       545.04        79.37253933]]",0.98
Img_056_20200712_130100.jpg,"[[951.11538462 341.14423077  79.37253933]
 [749.77419355 346.32258065  79.37253933]
 [957.02970297 539.63366337  79.37253933]
 [756.13       544.82        79.37253933]]",0.98
Img_056_20200712_140100.jpg,"[[951.69607843 341.29411765  79.37253933]
 [749.94845361 346.5257732   79.37253933]
 [756.54945055 544.63736264  79.37253933]
 [957.51111111 539.57777778  79.37253933]]",0.98
Img_056_20200712_150100.jpg,"[[951.94545455 341.12727273  79.37253933]
 [750.         346.19047619  79.37253933]
 [756.8        544.62857143  79.37253933]
 [957.58510638 539.58510638  79.37253933]]",0.98
Img_056_20200712_170100.jpg,"[[748.95959596 346.45454545  79.37253933]
 [950.74757282 341.15533981  79.37253933]
 [956.68571429 539.83809524  79.37253933]
 [755.58252427 544.91262136  79.37253933]]",0.98
Img_056_20200712_180100.jpg,"[[747.77227723 346.52475248  79.37253933]
 [949.12380952 341.18095238  79.37253933]
 [955.         540.          79.37253933]
 [754.1372549  544.81372549  79.37253933]]",0.98
Img_056_20200712_190100.jpg,"[[946.40217391 341.59782609  79.37253933]
 [751.36082474 545.04123711  79.37253933]
 [744.5        346.89583333  79.37253933]
 [952.04347826 539.95652174  79.37253933]]",0.98
Img_056_20200712_200100.jpg,"[[746.86792453 544.85849057  79.37253933]
 [947.92523364 540.07476636  79.37253933]
 [941.95180723 341.34939759  79.37253933]
 [739.70652174 347.09782609  79.37253933]]",0.98
Img_056_20200712_210100.jpg,"[[741.91743119 545.0733945   79.37253933]
 [943.         540.5         79.37253933]
 [734.78431373 346.99019608  79.37253933]
 [937.11494253 341.40229885  79.37253933]]",0.98
Img_056_20200712_220100.jpg,"[[736.21428571 545.33928571  79.37253933]
 [937.7079646  540.81415929  79.37253933]
 [729.74747475 347.07070707  79.37253933]
 [931.44565217 341.79347826  79.37253933]]",0.98
Img_056_20200712_230100.jpg,"[[932.27927928 540.89189189  79.37253933]
 [731.07619048 545.98095238  79.37253933]
 [724.09782609 347.51086957  79.37253933]
 [926.39772727 342.          79.37253933]]",0.98
Img_056_20200713_000100.jpg,"[[928.31746032 540.71428571  79.37253933]
 [726.63793103 545.65517241  79.37253933]
 [719.72380952 347.47619048  79.37253933]
 [921.91089109 341.94059406  79.37253933]]",0.98
Img_056_20200713_010100.jpg,"[[922.48780488 541.2195122   79.37253933]
 [720.88983051 545.77966102  79.37253933]
 [714.08411215 347.76635514  79.37253933]
 [915.89156627 342.34939759  79.37253933]]",0.98
Img_056_20200713_020100.jpg,"[[715.06666667 546.74285714  79.37253933]
 [916.82608696 541.53913043  79.37253933]
 [708.30841121 348.17757009  79.37253933]
 [910.51578947 342.32631579  79.37253933]]",0.98
Img_056_20200713_030100.jpg,"[[707.71186441 546.88135593  79.37253933]
 [909.26126126 542.32432432  79.37253933]
 [700.99009901 348.59405941  79.37253933]
 [903.         343.          79.37253933]]",0.98
Img_056_20200713_040100.jpg,"[[902.22307692 542.63076923  79.37253933]
 [701.00917431 547.1559633   79.37253933]
 [694.5        349.          79.37253933]
 [896.51807229 343.18072289  79.37253933]]",0.98
Img_056_20200713_050100.jpg,"[[694.46846847 547.58558559  79.37253933]
 [896.11320755 542.88679245  79.37253933]
 [687.5        349.17647059  79.37253933]
 [889.95061728 343.4691358   79.37253933]]",0.98
Img_056_20200713_060100.jpg,"[[892.07894737 543.23684211  79.37253933]
 [691.         548.          79.37253933]
 [683.9537037  349.87037037  79.37253933]
 [886.2        344.06666667  79.37253933]]",0.98
Img_056_20200713_080100.jpg,"[[880.02727273 543.13636364  79.37253933]
 [678.5        548.16071429  79.37253933]
 [671.26605505 349.21100917  79.37253933]
 [873.72       344.5         79.37253933]]",0.98
Img_056_20200713_090100.jpg,"[[667.41836735 349.80612245  79.37253933]
 [674.72       548.5         79.37253933]
 [869.79411765 344.20588235  79.37253933]
 [876.         543.5         79.37253933]]",0.98
Img_056_20200713_100100.jpg,"[[666.89423077 349.63461538  79.37253933]
 [673.95959596 548.45454545  79.37253933]
 [868.72       344.5         79.37253933]
 [875.11320755 543.11320755  79.37253933]]",0.98
Img_056_20200713_110100.jpg,"[[665.77227723 349.47524752  79.37253933]
 [672.74257426 548.06930693  79.37253933]
 [867.84158416 344.23762376  79.37253933]
 [874.05769231 543.11538462  79.37253933]]",0.98
Img_056_20200713_120100.jpg,"[[872.9537037  543.12962963  79.37253933]
 [671.75700935 548.21495327  79.37253933]
 [664.58181818 349.86363636  79.37253933]
 [866.69158879 344.55140187  79.37253933]]",0.98
Img_056_20200713_130100.jpg,"[[865.76767677 344.50505051  79.37253933]
 [670.74285714 548.18095238  79.37253933]
 [872.03636364 543.04545455  79.37253933]
 [663.85858586 349.39393939  79.37253933]]",0.98
Img_056_20200713_140100.jpg,"[[661.46315789 349.54736842  79.37253933]
 [668.19230769 547.96153846  79.37253933]
 [869.97087379 543.60194175  79.37253933]
 [863.59183673 344.7244898   79.37253933]]",0.98
Img_056_20200713_150100.jpg,"[[659.6372549  349.87254902  79.37253933]
 [667.         548.5         79.37253933]
 [868.20588235 543.20588235  79.37253933]
 [862.10416667 344.5         79.37253933]]",0.98
Img_056_20200713_160100.jpg,"[[865.97222222 543.80555556  79.37253933]
 [665.10576923 548.78846154  79.37253933]
 [657.38053097 349.96460177  79.37253933]
 [859.95283019 344.87735849  79.37253933]]",0.98
Img_056_20200713_170100.jpg,"[[864.11403509 543.37719298  79.37253933]
 [663.18811881 548.41584158  79.37253933]
 [857.93069307 344.74257426  79.37253933]
 [655.7029703  349.75247525  79.37253933]]",0.98
Img_056_20200713_180100.jpg,"[[652.63461538 349.77884615  79.37253933]
 [854.78095238 344.75238095  79.37253933]
 [660.03738318 548.54205607  79.37253933]
 [861.53636364 543.46363636  79.37253933]]",0.98
Img_056_20200713_190100.jpg,"[[852.         344.60194175  79.37253933]
 [649.80208333 349.48958333  79.37253933]
 [656.91089109 548.26732673  79.37253933]
 [858.92523364 543.07476636  79.37253933]]",0.98
Img_056_20200713_230100.jpg,"[[638.02884615 349.89423077  79.37253933]
 [846.95454545 543.96363636  79.37253933]
 [645.14       548.38        79.37253933]
 [840.46268657 344.94029851  79.37253933]]",0.98
Img_056_20200714_000100.jpg,"[[844.31481481 544.          79.37253933]
 [642.87368421 548.61052632  79.37253933]
 [635.46153846 350.45054945  79.37253933]
 [837.92857143 344.95238095  79.37253933]]",0.98
Img_056_20200714_020100.jpg,"[[836.04716981 544.87735849  79.37253933]
 [626.87272727 350.89090909  79.37253933]
 [634.5        549.          79.37253933]
 [829.79710145 344.94202899  79.37253933]]",0.98
Img_056_20200714_030100.jpg,"[[832.71186441 544.15254237  79.37253933]
 [631.14285714 549.41071429  79.37253933]
 [623.23148148 350.42592593  79.37253933]
 [825.95522388 344.70149254  79.37253933]]",0.98
Img_056_20200714_040100.jpg,"[[831.         544.40677966  79.37253933]
 [629.21296296 549.12037037  79.37253933]
 [621.67521368 350.46153846  79.37253933]
 [824.47887324 345.21126761  79.37253933]]",0.98
Img_056_20200714_050100.jpg,"[[827.02608696 544.60869565  79.37253933]
 [617.36697248 350.93577982  79.37253933]
 [625.37373737 549.93939394  79.37253933]
 [820.15151515 345.25757576  79.37253933]]",0.98
Img_056_20200714_060100.jpg,"[[620.79411765 549.79411765  79.37253933]
 [613.45631068 351.03883495  79.37253933]
 [822.92307692 544.78846154  79.37253933]
 [816.15533981 345.76699029  79.37253933]]",0.98
Img_056_20200714_070100.jpg,"[[822.04716981 545.02830189  79.37253933]
 [815.31       345.95        79.37253933]
 [613.1372549  351.02941176  79.37253933]
 [620.72       549.92        79.37253933]]",0.98
Img_056_20200714_080100.jpg,"[[613.09345794 351.          79.37253933]
 [815.5        346.          79.37253933]
 [620.78640777 549.91262136  79.37253933]
 [822.09734513 544.7699115   79.37253933]]",0.98
Img_056_20200714_090100.jpg,"[[614.66336634 351.          79.37253933]
 [622.         549.5         79.37253933]
 [816.78846154 345.89423077  79.37253933]
 [823.04716981 544.87735849  79.37253933]]",0.98
Img_056_20200714_100100.jpg,"[[825.04504505 544.63063063  79.37253933]
 [818.46491228 345.62280702  79.37253933]
 [616.04716981 351.02830189  79.37253933]
 [623.43877551 549.89795918  79.37253933]]",0.98
Img_056_20200714_110100.jpg,"[[619.35087719 351.00877193  79.37253933]
 [626.87619048 549.73333333  79.37253933]
 [821.83       345.59        79.37253933]
 [828.12871287 544.46534653  79.37253933]]",0.98
Img_056_20200714_120100.jpg,"[[628.40909091 549.05454545  79.37253933]
 [823.18446602 345.03883495  79.37253933]
 [620.85964912 350.31578947  79.37253933]
 [829.38053097 544.10619469  79.37253933]]",0.98
Img_056_20200714_130100.jpg,"[[832.84761905 544.          79.37253933]
 [826.39393939 345.14141414  79.37253933]
 [631.56074766 549.22429907  79.37253933]
 [623.85436893 350.73786408  79.37253933]]",0.98
Img_056_20200714_140100.jpg,"[[629.97222222 350.0462963   79.37253933]
 [832.18446602 344.84466019  79.37253933]
 [637.35       548.9         79.37253933]
 [838.98113208 543.95283019  79.37253933]]",0.98
Img_056_20200714_150100.jpg,"[[840.05940594 344.68316832  79.37253933]
 [846.36607143 543.36607143  79.37253933]
 [644.95192308 548.125       79.37253933]
 [637.75       349.68269231  79.37253933]]",0.98
Img_056_20200714_170100.jpg,"[[649.88235294 348.88235294  79.37253933]
 [657.41836735 547.80612245  79.37253933]
 [852.08737864 344.16504854  79.37253933]
 [858.33333333 542.51515152  79.37253933]]",0.98
Img_056_20200714_180100.jpg,"[[653.02777778 349.0462963   79.37253933]
 [855.02830189 343.99056604  79.37253933]
 [660.13461538 547.86538462  79.37253933]
 [861.8411215  542.92523364  79.37253933]]",0.98
Img_056_20200714_190100.jpg,"[[863.8411215  542.85046729  79.37253933]
 [655.03846154 349.05769231  79.37253933]
 [662.43298969 547.75257732  79.37253933]
 [857.14705882 343.98039216  79.37253933]]",0.98
Img_056_20200714_200100.jpg,"[[662.16964286 547.4375      79.37253933]
 [655.         349.09345794  79.37253933]
 [863.77083333 542.77083333  79.37253933]
 [857.55384615 343.83076923  79.37253933]]",0.98
Img_056_20200714_210100.jpg,"[[661.82242991 547.30841121  79.37253933]
 [863.09734513 542.38053097  79.37253933]
 [654.41237113 349.40206186  79.37253933]
 [856.57352941 343.61764706  79.37253933]]",0.98
Img_056_20200714_220100.jpg,"[[661.19444444 547.19444444  79.37253933]
 [654.16190476 349.08571429  79.37253933]
 [862.76666667 542.51666667  79.37253933]
 [856.88157895 343.69736842  79.37253933]]",0.98
Img_056_20200714_230100.jpg,"[[660.97169811 547.18867925  79.37253933]
 [862.72727273 542.57272727  79.37253933]
 [654.06930693 348.91089109  79.37253933]
 [856.46478873 343.56338028  79.37253933]]",0.98
Img_056_20200715_000100.jpg,"[[660.8556701  547.45360825  79.37253933]
 [861.87128713 542.53465347  79.37253933]
 [653.01041667 349.33333333  79.37253933]
 [855.59677419 343.88709677  79.37253933]]",0.98
Img_056_20200715_010100.jpg,"[[659.92380952 547.92380952  79.37253933]
 [861.27884615 542.88461538  79.37253933]
 [652.62637363 349.46153846  79.37253933]
 [854.5        344.5         79.37253933]]",0.98
Img_056_20200715_020100.jpg,"[[659.44954128 547.98165138  79.37253933]
 [860.92523364 543.07476636  79.37253933]
 [652.04040404 349.54545455  79.37253933]
 [854.40740741 343.87654321  79.37253933]]",0.98
Img_056_20200715_030100.jpg,"[[860.06542056 543.09345794  79.37253933]
 [658.79245283 548.09433962  79.37253933]
 [651.63461538 349.77884615  79.37253933]
 [853.16666667 344.48717949  79.37253933]]",0.98
Img_056_20200715_040100.jpg,"[[650.1588785  349.85046729  79.37253933]
 [858.8440367  542.99082569  79.37253933]
 [657.80188679 548.03773585  79.37253933]
 [852.76623377 344.46753247  79.37253933]]",0.98
Img_056_20200715_050100.jpg,"[[656.17431193 548.08256881  79.37253933]
 [858.08256881 543.08256881  79.37253933]
 [648.96330275 349.64220183  79.37253933]
 [851.2173913  343.89855072  79.37253933]]",0.98
Img_056_20200715_060100.jpg,"[[849.91588785 344.76635514  79.37253933]
 [647.1588785  349.92523364  79.37253933]
 [654.85454545 548.31818182  79.37253933]
 [856.45794393 543.41121495  79.37253933]]",0.98
Img_056_20200706_100100.jpg,"[[754.72826087 346.10869565  79.37253933]
 [956.81553398 340.84466019  79.37253933]
 [962.48979592 539.17346939  79.37253933]
 [761.77272727 544.39772727  79.37253933]]",0.98
Img_056_20200707_010100.jpg,"[[1003.02777778  537.9537037    79.37253933]
 [ 802.45360825  542.1443299    79.37253933]
 [ 997.86021505  339.27956989   79.37253933]
 [ 796.33333333  344.4          79.37253933]]",0.98
Img_056_20200707_160100.jpg,"[[979.79807692 340.20192308  79.37253933]
 [778.70192308 345.15384615  79.37253933]
 [985.         538.5         79.37253933]
 [784.86868687 543.47474747  79.37253933]]",0.98
Img_056_20200708_070100.jpg,"[[747.03       545.71        79.37253933]
 [947.84466019 540.81553398  79.37253933]
 [740.10784314 347.21568627  79.37253933]
 [941.96078431 342.11764706  79.37253933]]",0.98
Img_056_20200708_220100.jpg,"[[1007.5203252   537.24390244   79.37253933]
 [ 807.          542.           79.37253933]
 [1002.17821782  338.95049505   79.37253933]
 [ 800.66304348  343.98913043   79.37253933]]",0.98
Img_056_20200709_130100.jpg,"[[1001.21875     338.84375      79.37253933]
 [1006.64893617  536.73404255   79.37253933]
 [ 799.56521739  344.08695652   79.37253933]
 [ 806.25274725  541.94505495   79.37253933]]",0.98
Img_056_20200710_040100.jpg,"[[1022.62608696  537.           79.37253933]
 [ 821.65306122  541.82653061   79.37253933]
 [1016.70967742  339.05376344   79.37253933]
 [ 815.82        343.95         79.37253933]]",0.98
Img_056_20200710_190100.jpg,"[[983.01960784 340.28431373  79.37253933]
 [781.36263736 345.54945055  79.37253933]
 [787.90217391 543.66304348  79.37253933]
 [988.4494382  538.46067416  79.37253933]]",0.98
Img_056_20200711_100100.jpg,"[[758.85858586 345.48484848  79.37253933]
 [966.5        539.10416667  79.37253933]
 [960.5        340.5         79.37253933]
 [765.64893617 544.          79.37253933]]",0.98
Img_056_20200712_010100.jpg,"[[985.95652174 538.53043478  79.37253933]
 [785.0462963  542.97222222  79.37253933]
 [980.05       340.25        79.37253933]
 [778.91666667 345.42708333  79.37253933]]",0.98
Img_056_20200712_160100.jpg,"[[749.58163265 346.19387755  79.37253933]
 [951.02777778 341.0462963   79.37253933]
 [756.14       544.71        79.37253933]
 [957.10091743 539.89908257  79.37253933]]",0.98
Img_056_20200713_070100.jpg,"[[676.45263158 349.53684211  79.37253933]
 [683.5        548.          79.37253933]
 [885.0462963  543.02777778  79.37253933]
 [878.44660194 344.0776699   79.37253933]]",0.98
Img_056_20200714_010100.jpg,"[[630.92727273 350.23636364  79.37253933]
 [839.91891892 543.91891892  79.37253933]
 [638.25242718 548.84466019  79.37253933]
 [833.38461538 344.70512821  79.37253933]]",0.98
Img_050_20200818_010100.jpg,[],0.98
Img_050_20200826_190100.jpg,[],0.98
Img_050_20200904_180100.jpg,"[[985.18518519 344.9537037   79.37253933]
 [792.48913043 543.41304348  79.37253933]
 [789.12371134 346.53608247  79.37253933]
 [985.60869565 540.10869565  79.37253933]]",0.98
Img_056_20200626_220100.jpg,"[[714.07017544 546.57894737  79.37253933]
 [915.71153846 541.90384615  79.37253933]
 [706.89583333 348.5         79.37253933]
 [909.44705882 342.57647059  79.37253933]]",0.98
Img_056_20200705_190100.jpg,"[[978.58       339.91        79.37253933]
 [984.07476636 538.01869159  79.37253933]
 [777.14150943 344.86792453  79.37253933]
 [783.98979592 543.40816327  79.37253933]]",0.98
Img_056_20200714_160100.jpg,"[[644.28571429 349.44897959  79.37253933]
 [651.71568627 548.16666667  79.37253933]
 [853.07476636 543.07476636  79.37253933]
 [846.60784314 344.1372549   79.37253933]]",0.98
Img_056_20200723_100100.jpg,"[[702.45263158 546.13684211  79.37253933]
 [897.53535354 342.14141414  79.37253933]
 [903.67961165 541.24271845  79.37253933]
 [695.75257732 347.40206186  79.37253933]]",0.98
Img_056_20200801_070100.jpg,"[[754.70754717 344.01886792  79.37253933]
 [761.11       541.79        79.37253933]
 [956.18811881 338.8019802   79.37253933]
 [962.06542056 536.85046729  79.37253933]]",0.98
Img_056_20200810_040100.jpg,"[[718.86206897 543.5         79.37253933]
 [920.83333333 538.98245614  79.37253933]
 [914.73469388 340.07142857  79.37253933]
 [712.7029703  345.59405941  79.37253933]]",0.98
Img_056_20200819_030100.jpg,"[[1796.47391304  381.35434783   79.37253933]
 [1210.26041667   91.375        79.37253933]
 [1755.7032967   421.50549451   79.37253933]
 [ 378.12359551  140.29213483   79.37253933]
 [1748.187251    370.86454183   79.37253933]
 [1358.53846154   92.31174089   79.37253933]
 [1781.2625      346.925        79.37253933]
 [1115.12         99.89333333   79.37253933]
 [1331.73399015   91.8817734    79.37253933]
 [ 769.38723404  101.92765957   79.37253933]]",0.98
Img_056_20200828_000100.jpg,"[[924.23622047 333.14173228  79.37253933]
 [730.2195122  541.45528455  79.37253933]
 [722.79844961 340.41085271  79.37253933]
 [930.72566372 532.54867257  79.37253933]]",0.98
Img_056_20200905_220100.jpg,"[[669.53543307 541.32283465  79.37253933]
 [863.61157025 333.33057851  79.37253933]
 [870.46218487 533.3697479   79.37253933]
 [662.01459854 340.51824818  79.37253933]]",0.98
Img_059_20200627_210100.jpg,"[[1002.          717.3125       39.68626967]
 [ 999.48333333  623.38333333   39.68626967]
 [ 907.33333333  720.56140351   39.68626967]
 [ 905.61111111  626.38888889   39.68626967]]",0.98
Img_056_20200715_080100.jpg,"[[850.03846154 344.80769231  79.37253933]
 [655.13684211 548.54736842  79.37253933]
 [647.86138614 350.          79.37253933]
 [856.45454545 543.04040404  79.37253933]]",0.98
Img_056_20200715_090100.jpg,"[[658.72       548.12        79.37253933]
 [853.64150943 344.46226415  79.37253933]
 [651.41489362 349.58510638  79.37253933]
 [860.03921569 543.29411765  79.37253933]]",0.98
Img_056_20200715_100100.jpg,"[[663.15841584 547.76237624  79.37253933]
 [858.06603774 343.90566038  79.37253933]
 [864.85321101 542.9266055   79.37253933]
 [656.21       349.22        79.37253933]]",0.98
Img_056_20200715_110100.jpg,"[[663.         348.9047619   79.37253933]
 [669.99       547.86        79.37253933]
 [871.24742268 542.43298969  79.37253933]
 [865.12903226 343.61290323  79.37253933]]",0.98
Img_056_20200715_120100.jpg,"[[881.03921569 542.29411765  79.37253933]
 [874.46875    343.19791667  79.37253933]
 [672.88461538 348.14423077  79.37253933]
 [679.94117647 547.11764706  79.37253933]]",0.98
Img_056_20200715_130100.jpg,"[[683.5        348.          79.37253933]
 [885.20588235 342.79411765  79.37253933]
 [891.53684211 541.54736842  79.37253933]
 [690.43617021 546.87234043  79.37253933]]",0.98
Img_056_20200715_140100.jpg,"[[902.85981308 540.8317757   79.37253933]
 [694.92523364 347.07476636  79.37253933]
 [896.85046729 342.1588785   79.37253933]
 [702.02830189 546.04716981  79.37253933]]",0.98
Img_056_20200715_150100.jpg,"[[715.0776699  546.0776699   79.37253933]
 [915.88679245 540.88679245  79.37253933]
 [708.1        347.65        79.37253933]
 [910.         342.76699029  79.37253933]]",0.98
Img_056_20200715_160100.jpg,"[[725.23809524 544.73333333  79.37253933]
 [718.24271845 346.74757282  79.37253933]
 [920.14150943 341.13207547  79.37253933]
 [926.08823529 539.49019608  79.37253933]]",0.98
Img_056_20200715_170100.jpg,"[[729.5        346.18367347  79.37253933]
 [930.41836735 341.09183673  79.37253933]
 [735.84210526 544.51578947  79.37253933]
 [936.4516129  539.44086022  79.37253933]]",0.98
Img_056_20200715_180100.jpg,"[[937.10377358 340.97169811  79.37253933]
 [742.48421053 544.15789474  79.37253933]
 [735.83495146 346.08737864  79.37253933]
 [943.07619048 539.01904762  79.37253933]]",0.98
Img_056_20200715_190100.jpg,"[[739.05825243 345.75728155  79.37253933]
 [940.54945055 340.63736264  79.37253933]
 [946.14141414 538.55555556  79.37253933]
 [745.54945055 543.63736264  79.37253933]]",0.98
Img_056_20200715_200100.jpg,"[[746.83809524 543.08571429  79.37253933]
 [947.17647059 538.5         79.37253933]
 [739.58695652 345.51086957  79.37253933]
 [941.17073171 340.5         79.37253933]]",0.98
Img_056_20200715_210100.jpg,"[[745.03636364 543.04545455  79.37253933]
 [946.02586207 538.51724138  79.37253933]
 [939.61616162 340.04040404  79.37253933]
 [738.20588235 345.75490196  79.37253933]]",0.98
Img_056_20200715_230100.jpg,"[[945.         538.93577982  79.37253933]
 [744.39130435 543.6         79.37253933]
 [737.49       346.01        79.37253933]
 [939.09278351 340.45360825  79.37253933]]",0.98
Img_056_20200716_000100.jpg,"[[742.04716981 543.87735849  79.37253933]
 [943.01869159 539.1682243   79.37253933]
 [936.71428571 341.01098901  79.37253933]
 [735.57291667 346.02083333  79.37253933]]",0.98
Img_056_20200716_010100.jpg,"[[939.56410256 539.04273504  79.37253933]
 [738.61788618 543.66666667  79.37253933]
 [732.20754717 346.04716981  79.37253933]
 [933.48913043 340.58695652  79.37253933]]",0.98
Img_056_20200716_020100.jpg,"[[937.01769912 539.2920354   79.37253933]
 [735.7295082  544.43442623  79.37253933]
 [930.69892473 340.93548387  79.37253933]
 [729.21649485 346.30927835  79.37253933]]",0.98
Img_056_20200716_030100.jpg,"[[931.94174757 539.75728155  79.37253933]
 [731.45263158 544.13684211  79.37253933]
 [926.48863636 341.42045455  79.37253933]
 [724.51764706 346.65882353  79.37253933]]",0.98
Img_056_20200716_040100.jpg,"[[726.07272727 544.76363636  79.37253933]
 [926.91743119 539.82568807  79.37253933]
 [719.5        346.89583333  79.37253933]
 [920.64583333 341.78125     79.37253933]]",0.98
Img_056_20200716_050100.jpg,"[[922.99090909 540.32727273  79.37253933]
 [722.08737864 544.99029126  79.37253933]
 [715.11538462 346.98076923  79.37253933]
 [917.05063291 341.4556962   79.37253933]]",0.98
Img_056_20200716_060100.jpg,"[[711.         347.84761905  79.37253933]
 [912.48484848 342.66666667  79.37253933]
 [717.20588235 545.79411765  79.37253933]
 [918.58510638 540.58510638  79.37253933]]",0.98
Img_056_20200716_070100.jpg,"[[708.24271845 347.25242718  79.37253933]
 [909.80208333 342.40625     79.37253933]
 [915.97142857 540.32380952  79.37253933]
 [715.39393939 545.85858586  79.37253933]]",0.98
Img_056_20200716_080100.jpg,"[[709.08910891 347.68316832  79.37253933]
 [916.89423077 540.78846154  79.37253933]
 [910.94736842 342.47368421  79.37253933]
 [716.14736842 545.64210526  79.37253933]]",0.98
Img_056_20200716_090100.jpg,"[[714.04807692 346.97115385  79.37253933]
 [721.05154639 545.4742268   79.37253933]
 [921.9223301  540.0776699   79.37253933]
 [915.42857143 341.90816327  79.37253933]]",0.98
Img_056_20200716_100100.jpg,"[[920.7047619  341.17142857  79.37253933]
 [725.94845361 544.5257732   79.37253933]
 [719.04950495 346.53465347  79.37253933]
 [926.89795918 539.56122449  79.37253933]]",0.98
Img_056_20200716_110100.jpg,"[[933.         340.5         79.37253933]
 [731.83495146 345.91262136  79.37253933]
 [738.5        544.10416667  79.37253933]
 [938.97115385 539.10576923  79.37253933]]",0.98
Img_056_20200716_120100.jpg,"[[945.5257732  340.05154639  79.37253933]
 [744.04950495 345.53465347  79.37253933]
 [951.54807692 538.66346154  79.37253933]
 [750.89583333 543.5         79.37253933]]",0.98
Img_056_20200716_140100.jpg,"[[961.05       339.64        79.37253933]
 [766.41111111 542.41111111  79.37253933]
 [759.89583333 344.5         79.37253933]
 [966.74509804 537.69607843  79.37253933]]",0.98
Img_056_20200716_150100.jpg,"[[967.81904762 338.82857143  79.37253933]
 [973.59433962 536.94339623  79.37253933]
 [772.93269231 541.94230769  79.37253933]
 [766.66990291 344.01941748  79.37253933]]",0.98
Img_056_20200716_160100.jpg,"[[972.4742268  338.94845361  79.37253933]
 [978.21       537.11        79.37253933]
 [777.78571429 542.01020408  79.37253933]
 [771.45744681 344.10638298  79.37253933]]",0.98
Img_056_20200716_170100.jpg,"[[983.22222222 536.93518519  79.37253933]
 [977.94285714 338.81904762  79.37253933]
 [776.56074766 343.96261682  79.37253933]
 [782.95192308 541.875       79.37253933]]",0.98
Img_056_20200716_180100.jpg,"[[985.44954128 536.81651376  79.37253933]
 [979.92523364 338.92523364  79.37253933]
 [778.88679245 343.88679245  79.37253933]
 [785.5        541.89583333  79.37253933]]",0.98
Img_056_20200716_190100.jpg,"[[987.17142857 536.91428571  79.37253933]
 [981.64       338.6         79.37253933]
 [787.10416667 541.5         79.37253933]
 [780.4516129  343.6344086   79.37253933]]",0.98
Img_056_20200716_200100.jpg,"[[986.4137931  536.74137931  79.37253933]
 [785.79411765 541.20588235  79.37253933]
 [980.55102041 338.39795918  79.37253933]
 [779.22680412 343.94845361  79.37253933]]",0.98
Img_056_20200716_210100.jpg,"[[984.5412844  536.10091743  79.37253933]
 [784.05102041 541.69387755  79.37253933]
 [979.18072289 338.48192771  79.37253933]
 [778.         343.90909091  79.37253933]]",0.98
Img_056_20200716_220100.jpg,"[[983.8559322  536.33898305  79.37253933]
 [783.         541.          79.37253933]
 [776.95327103 343.3271028   79.37253933]
 [977.91666667 338.4047619   79.37253933]]",0.98
Img_056_20200716_230100.jpg,"[[981.83846154 536.6         79.37253933]
 [781.16071429 541.5         79.37253933]
 [774.9537037  343.97222222  79.37253933]
 [976.07216495 338.90721649  79.37253933]]",0.98
Img_056_20200717_000100.jpg,"[[778.36206897 542.19827586  79.37253933]
 [979.04464286 537.03571429  79.37253933]
 [771.83333333 344.71568627  79.37253933]
 [973.34042553 339.14893617  79.37253933]]",0.98
Img_056_20200717_010100.jpg,"[[975.55833333 537.49166667  79.37253933]
 [774.85344828 542.4137931   79.37253933]
 [768.37614679 344.93577982  79.37253933]
 [969.45977011 339.55172414  79.37253933]]",0.98
Img_056_20200717_020100.jpg,"[[770.11538462 542.94230769  79.37253933]
 [970.9537037  538.02777778  79.37253933]
 [763.80582524 345.          79.37253933]
 [964.9        339.625       79.37253933]]",0.98
Img_056_20200717_030100.jpg,"[[764.60606061 543.14141414  79.37253933]
 [965.04807692 538.375       79.37253933]
 [758.44444444 345.13580247  79.37253933]
 [959.43333333 339.97777778  79.37253933]]",0.98
Img_056_20200717_050100.jpg,"[[954.55284553 538.61788618  79.37253933]
 [753.68907563 543.23529412  79.37253933]
 [948.62765957 340.18085106  79.37253933]
 [747.         345.5         79.37253933]]",0.98
Img_056_20200717_060100.jpg,"[[945.09       340.58        79.37253933]
 [951.06666667 538.82857143  79.37253933]
 [743.76344086 345.60215054  79.37253933]
 [750.38947368 543.83157895  79.37253933]]",0.98
Img_056_20200717_070100.jpg,"[[943.12264151 341.04716981  79.37253933]
 [742.04807692 345.97115385  79.37253933]
 [748.28431373 544.01960784  79.37253933]
 [949.2962963  538.7962963   79.37253933]]",0.98
Img_056_20200717_080100.jpg,"[[949.97169811 538.95283019  79.37253933]
 [944.11111111 340.76767677  79.37253933]
 [742.81372549 345.94117647  79.37253933]
 [749.20588235 543.79411765  79.37253933]]",0.98
Img_056_20200717_090100.jpg,"[[747.72       345.5         79.37253933]
 [948.98076923 339.79807692  79.37253933]
 [754.42857143 543.09183673  79.37253933]
 [955.         538.09345794  79.37253933]]",0.98
Img_056_20200717_100100.jpg,"[[761.54639175 542.96907216  79.37253933]
 [962.24761905 537.9047619   79.37253933]
 [754.79       344.78        79.37253933]
 [956.72       339.5         79.37253933]]",0.98
Img_056_20200717_110100.jpg,"[[966.23300971 339.15533981  79.37253933]
 [972.04040404 537.45454545  79.37253933]
 [764.95959596 344.54545455  79.37253933]
 [771.22580645 542.51612903  79.37253933]]",0.98
